"","Date","Venue","Home.Team","Away.Team","Home.Score","Away.Score","Home.Margin","Away.Margin","Home.Win.Odds","Away.Win.Odds","Home.Line.Odds","Away.Line.Odds","Round","Season"
"2640","24/04/2023","M.C.G.","Melbourne","Richmond",96,78,18,-18,1.32,3.45,-23.5,23.5,6,2023
"2641","25/04/2023","M.C.G.","Collingwood","Essendon",90,77,13,-13,1.47,2.7,-14.5,14.5,6,2023
"2642","28/04/2023","Docklands","St Kilda","Port Adelaide",76,83,-7,7,1.5,2.6,-12.5,12.5,7,2023
"2643","29/04/2023","Gabba","Brisbane Lions","Fremantle",115,67,48,-48,1.12,6.25,-36.5,36.5,7,2023
"2644","29/04/2023","S.C.G.","Sydney","GWS",106,107,-1,1,1.22,4.25,-25.5,25.5,7,2023
"2645","29/04/2023","Docklands","Footscray","Hawthorn",94,65,29,-29,1.2,4.55,-28.5,28.5,7,2023
"2646","29/04/2023","M.C.G.","Melbourne","North Melbourne",139,49,90,-90,1.07,9.25,-44.5,44.5,7,2023
"2647","29/04/2023","Perth Stadium","West Coast","Carlton",44,152,-108,108,4.25,1.23,26.5,-26.5,7,2023
"2648","30/04/2023","M.C.G.","Essendon","Geelong",104,132,-28,28,2.8,1.45,15.5,-15.5,7,2023
"2649","30/04/2023","Docklands","Richmond","Gold Coast",48,72,-24,24,1.37,3.1,-17.5,17.5,7,2023
"2650","30/04/2023","Adelaide Oval","Adelaide","Collingwood",58,59,-1,1,2.3,1.61,8.5,-8.5,7,2023
"2651","05/05/2023","Docklands","Carlton","Brisbane Lions",74,100,-26,26,1.85,1.96,-1.5,1.5,8,2023
"2652","06/05/2023","M.C.G.","Richmond","West Coast",104,58,46,-46,1.13,6.2,-40.5,40.5,8,2023
"2653","06/05/2023","Kardinia Park","Geelong","Adelaide",98,72,26,-26,1.2,4.6,-29.5,29.5,8,2023
"2654","06/05/2023","Carrara","Gold Coast","Melbourne",85,90,-5,5,3.05,1.38,16.5,-16.5,8,2023
"2655","06/05/2023","Manuka Oval","GWS","Footscray",71,86,-15,15,2.4,1.58,10,-10,8,2023
"2656","06/05/2023","Perth Stadium","Fremantle","Hawthorn",117,48,69,-69,1.38,3.1,-16.5,16.5,8,2023
"2657","07/05/2023","Adelaide Oval","Port Adelaide","Essendon",92,87,5,-5,1.48,2.65,-12.5,12.5,8,2023
"2658","07/05/2023","M.C.G.","Collingwood","Sydney",77,48,29,-29,1.42,2.85,-15.5,15.5,8,2023
"2659","07/05/2023","Docklands","North Melbourne","St Kilda",34,64,-30,30,6.2,1.13,37.5,-37.5,8,2023
"2660","12/05/2023","M.C.G.","Richmond","Geelong",102,78,24,-24,3.4,1.33,20.5,-20.5,9,2023
"2661","12/05/2023","Perth Stadium","West Coast","Gold Coast",43,113,-70,70,3.5,1.3,21.5,-21.5,9,2023
"2662","13/05/2023","S.C.G.","Sydney","Fremantle",86,103,-17,17,1.3,3.5,-21.5,21.5,9,2023
"2663","13/05/2023","Bellerive Oval","North Melbourne","Port Adelaide",65,135,-70,70,5,1.18,31.5,-31.5,9,2023
"2664","13/05/2023","M.C.G.","Hawthorn","Melbourne",49,103,-54,54,7.5,1.09,41.5,-41.5,9,2023
"2665","13/05/2023","Gabba","Brisbane Lions","Essendon",87,45,42,-42,1.25,4,-25.5,25.5,9,2023
"2666","13/05/2023","Docklands","Carlton","Footscray",59,79,-20,20,1.95,1.85,2,-2,9,2023
"2667","14/05/2023","Adelaide Oval","Adelaide","St Kilda",121,69,52,-52,1.65,2.25,-7,7,9,2023
"2668","14/05/2023","M.C.G.","Collingwood","GWS",120,55,65,-65,1.15,5.5,-33.5,33.5,9,2023
"2669","19/05/2023","Adelaide Oval","Port Adelaide","Melbourne",80,76,4,-4,2.2,1.67,6.5,-6.5,10,2023
"2670","20/05/2023","Docklands","North Melbourne","Sydney",90,93,-3,3,6,1.13,39.5,-39.5,10,2023
"2671","20/05/2023","Eureka Stadium","Footscray","Adelaide",85,40,45,-45,1.62,2.31,-7.5,7.5,10,2023
"2672","20/05/2023","Perth Stadium","Fremantle","Geelong",106,77,29,-29,2.41,1.57,9.5,-9.5,10,2023
"2673","20/05/2023","Gabba","Brisbane Lions","Gold Coast",107,64,43,-43,1.25,4,-25.5,25.5,10,2023
"2674","20/05/2023","M.C.G.","Essendon","Richmond",71,70,1,-1,2.25,1.65,7.5,-7.5,10,2023
"2675","21/05/2023","York Park","Hawthorn","West Coast",142,26,116,-116,1.3,3.6,-22.5,22.5,10,2023
"2676","21/05/2023","M.C.G.","Carlton","Collingwood",57,85,-28,28,3.05,1.4,16.5,-16.5,10,2023
"2677","21/05/2023","Sydney Showground","GWS","St Kilda",80,92,-12,12,2.15,1.7,5.5,-5.5,10,2023
"2678","26/05/2023","S.C.G.","Sydney","Carlton",77,51,26,-26,1.97,1.84,1.5,-1.5,11,2023
"2679","27/05/2023","Docklands","St Kilda","Hawthorn",78,88,-10,10,1.22,4.25,-27.5,27.5,11,2023
"2680","27/05/2023","M.C.G.","Melbourne","Fremantle",72,79,-7,7,1.36,3.15,-19,19,11,2023
"2681","27/05/2023","Kardinia Park","Geelong","GWS",74,81,-7,7,1.12,6.5,-40.5,40.5,11,2023
"2682","27/05/2023","Marrara Oval","Gold Coast","Footscray",84,77,7,-7,2.5,1.53,11.5,-11.5,11,2023
"2683","27/05/2023","Perth Stadium","West Coast","Essendon",46,96,-50,50,10.5,1.05,50,-50,11,2023
"2684","28/05/2023","M.C.G.","Richmond","Port Adelaide",67,77,-10,10,2.02,1.8,2.5,-2.5,11,2023
"2685","28/05/2023","Docklands","Collingwood","North Melbourne",105,70,35,-35,1.04,11.5,-53.5,53.5,11,2023
"2686","28/05/2023","Adelaide Oval","Adelaide","Brisbane Lions",95,78,17,-17,2.13,1.72,4.5,-4.5,11,2023
"2687","02/06/2023","M.C.G.","Melbourne","Carlton",61,44,17,-17,1.36,3.15,-17.5,17.5,12,2023
"2688","03/06/2023","Adelaide Oval","Port Adelaide","Hawthorn",151,96,55,-55,1.12,6.25,-37,37,12,2023
"2689","03/06/2023","Perth Stadium","West Coast","Collingwood",57,120,-63,63,12.5,1.03,57.5,-57.5,12,2023
"2690","03/06/2023","Docklands","Footscray","Geelong",75,97,-22,22,1.62,2.3,-7.5,7.5,12,2023
"2691","03/06/2023","Marrara Oval","Gold Coast","Adelaide",112,87,25,-25,1.88,1.95,-1.5,1.5,12,2023
"2692","04/06/2023","Sydney Showground","GWS","Richmond",104,110,-6,6,1.77,2.1,-3.5,3.5,12,2023
"2693","04/06/2023","Docklands","Essendon","North Melbourne",105,99,6,-6,1.19,4.75,-31,31,12,2023
"2694","08/06/2023","S.C.G.","Sydney","St Kilda",66,80,-14,14,1.62,2.35,-7.5,7.5,13,2023
"2695","09/06/2023","Docklands","Footscray","Port Adelaide",85,107,-22,22,2,1.8,2.5,-2.5,13,2023
"2696","10/06/2023","M.C.G.","Hawthorn","Brisbane Lions",98,73,25,-25,4.1,1.23,25.5,-25.5,13,2023
"2697","10/06/2023","Adelaide Oval","Adelaide","West Coast",174,52,122,-122,1.03,12.5,-59,59,13,2023
"2698","10/06/2023","Perth Stadium","Fremantle","Richmond",70,85,-15,15,1.45,2.75,-15.5,15.5,13,2023
"2699","11/06/2023","Bellerive Oval","North Melbourne","GWS",75,103,-28,28,2.65,1.48,15,-15,13,2023
"2700","11/06/2023","M.C.G.","Carlton","Essendon",52,86,-34,34,1.98,1.85,1.5,-1.5,13,2023
"2701","12/06/2023","M.C.G.","Melbourne","Collingwood",66,62,4,-4,1.98,1.82,1.5,-1.5,13,2023
"2702","15/06/2023","Adelaide Oval","Port Adelaide","Geelong",110,72,38,-38,1.54,2.5,-11.5,11.5,14,2023
"2703","16/06/2023","Gabba","Brisbane Lions","Sydney",97,81,16,-16,1.22,4.25,-27.5,27.5,14,2023
"2704","17/06/2023","Sydney Showground","GWS","Fremantle",106,36,70,-70,1.85,1.95,0.5,-0.5,14,2023
"2705","17/06/2023","M.C.G.","Richmond","St Kilda",90,70,20,-20,1.7,2.15,-5.5,5.5,14,2023
"2706","18/06/2023","M.C.G.","Carlton","Gold Coast",120,61,59,-59,1.73,2.1,-4.5,4.5,14,2023
"2707","18/06/2023","Docklands","North Melbourne","Footscray",84,105,-21,21,4.6,1.2,30.5,-30.5,14,2023
"2708","22/06/2023","Kardinia Park","Geelong","Melbourne",78,63,15,-15,1.645,2.19,-4.5,4.5,15,2023
"2709","23/06/2023","Docklands","St Kilda","Brisbane Lions",56,84,-28,28,2.1,1.74,3.5,-3.5,15,2023
"2710","24/06/2023","S.C.G.","Sydney","West Coast",205,34,171,-171,1.03,12,-53.5,53.5,15,2023
"2711","24/06/2023","Perth Stadium","Fremantle","Essendon",93,61,32,-32,1.7,2.15,-4.5,4.5,15,2023
"2712","25/06/2023","M.C.G.","Collingwood","Adelaide",82,80,2,-2,1.35,3.25,-18.5,18.5,15,2023
"2713","25/06/2023","Carrara","Gold Coast","Hawthorn",101,34,67,-67,1.28,3.73,-23.5,23.5,15,2023
"2714","29/06/2023","Gabba","Brisbane Lions","Richmond",134,53,81,-81,1.37,3.1,-18.5,18.5,16,2023
"2715","30/06/2023","S.C.G.","Sydney","Geelong",54,54,0,0,1.92,1.88,1.5,-1.5,16,2023
"2716","01/07/2023","Adelaide Oval","Adelaide","North Melbourne",138,72,66,-66,1.09,8,-42.5,42.5,16,2023
"2717","01/07/2023","Docklands","Footscray","Fremantle",102,73,29,-29,1.5,2.6,-11.5,11.5,16,2023
"2718","01/07/2023","Carrara","Gold Coast","Collingwood",42,120,-78,78,2.25,1.65,6.5,-6.5,16,2023
"2719","01/07/2023","M.C.G.","Essendon","Port Adelaide",74,78,-4,4,2.55,1.53,11.5,-11.5,16,2023
"2720","02/07/2023","M.C.G.","Hawthorn","Carlton",52,112,-60,60,3.3,1.34,19.5,-19.5,16,2023
"2721","02/07/2023","Traeger Park","Melbourne","GWS",45,47,-2,2,1.34,3.3,-18.5,18.5,16,2023
"2722","02/07/2023","Perth Stadium","West Coast","St Kilda",77,85,-8,8,10.5,1.05,50.5,-50.5,16,2023
"2723","06/07/2023","M.C.G.","Richmond","Sydney",88,75,13,-13,1.77,2.1,-3.5,3.5,17,2023
"2724","07/07/2023","Docklands","Footscray","Collingwood",77,89,-12,12,2.5,1.55,10.5,-10.5,17,2023
"2725","08/07/2023","Gabba","Brisbane Lions","West Coast",116,35,81,-81,1.01,34,-81.5,81.5,17,2023
"2726","08/07/2023","Sydney Showground","GWS","Hawthorn",85,72,13,-13,1.2,4.5,-28.5,28.5,17,2023
"2727","08/07/2023","Docklands","St Kilda","Melbourne",58,79,-21,21,2.7,1.48,13.5,-13.5,17,2023
"2728","08/07/2023","Adelaide Oval","Port Adelaide","Gold Coast",106,73,33,-33,1.18,4.8,-29.5,29.5,17,2023
"2729","09/07/2023","Kardinia Park","Geelong","North Melbourne",125,63,62,-62,1.06,9.75,-48.5,48.5,17,2023
"2730","09/07/2023","Docklands","Essendon","Adelaide",115,97,18,-18,1.81,2,-2.5,2.5,17,2023
"2731","09/07/2023","Perth Stadium","Fremantle","Carlton",45,98,-53,53,1.72,2.1,-5.5,5.5,17,2023
"2732","13/07/2023","S.C.G.","Sydney","Footscray",78,76,2,-2,1.72,2.15,-5.5,5.5,18,2023
"2733","14/07/2023","M.C.G.","Melbourne","Brisbane Lions",105,104,1,-1,1.77,2.05,-3.5,3.5,18,2023
"2734","15/07/2023","M.C.G.","Collingwood","Fremantle",113,67,46,-46,1.1,7,-40.5,40.5,18,2023
"2735","15/07/2023","Carrara","Gold Coast","St Kilda",77,51,26,-26,1.55,2.45,-10.5,10.5,18,2023
"2736","15/07/2023","Docklands","Carlton","Port Adelaide",122,72,50,-50,2.25,1.65,6.5,-6.5,18,2023
"2737","15/07/2023","Kardinia Park","Geelong","Essendon",122,45,77,-77,1.28,3.7,-24.5,24.5,18,2023
"2738","15/07/2023","Adelaide Oval","Adelaide","GWS",57,71,-14,14,1.38,3.05,-16.5,16.5,18,2023
"2739","16/07/2023","Docklands","North Melbourne","Hawthorn",40,88,-48,48,2.6,1.5,13.5,-13.5,18,2023
"2740","16/07/2023","Perth Stadium","West Coast","Richmond",60,98,-38,38,7,1.1,41.5,-41.5,18,2023
"2741","21/07/2023","Docklands","Essendon","Footscray",49,90,-41,41,2.25,1.66,6.5,-6.5,19,2023
"2742","22/07/2023","M.C.G.","Richmond","Hawthorn",96,95,1,-1,1.35,3.2,-18.5,18.5,19,2023
"2743","22/07/2023","Docklands","Carlton","West Coast",140,69,71,-71,1.02,15,-65.5,65.5,19,2023
"2744","22/07/2023","Gabba","Brisbane Lions","Geelong",64,53,11,-11,1.48,2.7,-13.5,13.5,19,2023
"2745","22/07/2023","Perth Stadium","Fremantle","Sydney",76,105,-29,29,2.05,1.77,3.5,-3.5,19,2023
"2746","22/07/2023","Adelaide Oval","Port Adelaide","Collingwood",83,85,-2,2,2,1.85,2.5,-2.5,19,2023
"2747","23/07/2023","Manuka Oval","GWS","Gold Coast",103,63,40,-40,1.58,2.4,-9.5,9.5,19,2023
"2748","23/07/2023","M.C.G.","Melbourne","Adelaide",97,93,4,-4,1.36,3.2,-18.5,18.5,19,2023
"2749","23/07/2023","Docklands","St Kilda","North Melbourne",69,61,8,-8,1.16,5.3,-33.5,33.5,19,2023
"2750","28/07/2023","M.C.G.","Collingwood","Carlton",76,93,-17,17,1.36,3.2,-17.5,17.5,20,2023
"2751","29/07/2023","Kardinia Park","Geelong","Fremantle",64,71,-7,7,1.07,8.5,-45.5,45.5,20,2023
"2752","29/07/2023","Eureka Stadium","Footscray","GWS",73,78,-5,5,1.52,2.55,-11.5,11.5,20,2023
"2753","29/07/2023","Carrara","Gold Coast","Brisbane Lions",96,55,41,-41,3.48,1.3,20.5,-20.5,20,2023
"2754","29/07/2023","Docklands","Essendon","Sydney",99,101,-2,2,2.1,1.77,4.5,-4.5,20,2023
"2755","29/07/2023","Adelaide Oval","Adelaide","Port Adelaide",112,65,47,-47,2.85,1.43,15.5,-15.5,20,2023
"2756","30/07/2023","Docklands","Hawthorn","St Kilda",93,122,-29,29,2.15,1.7,4.5,-4.5,20,2023
"2757","30/07/2023","M.C.G.","Richmond","Melbourne",98,130,-32,32,2.62,1.5,12.5,-12.5,20,2023
"2758","30/07/2023","Perth Stadium","West Coast","North Melbourne",72,67,5,-5,2.1,1.73,5.5,-5.5,20,2023
"2759","04/08/2023","Docklands","Footscray","Richmond",126,71,55,-55,1.62,2.3,-8.5,8.5,21,2023
"2760","05/08/2023","Docklands","Essendon","West Coast",73,72,1,-1,1.05,10,-50.5,50.5,21,2023
"2761","05/08/2023","Adelaide Oval","Adelaide","Gold Coast",89,61,28,-28,1.36,3.15,-19,19,21,2023
"2762","05/08/2023","M.C.G.","Hawthorn","Collingwood",105,73,32,-32,5.2,1.17,32.5,-32.5,21,2023
"2763","05/08/2023","Kardinia Park","Geelong","Port Adelaide",97,85,12,-12,1.57,2.425,-10.5,10.5,21,2023
"2764","05/08/2023","Sydney Showground","GWS","Sydney",85,96,-11,11,1.77,2.05,-3,3,21,2023
"2765","06/08/2023","Bellerive Oval","North Melbourne","Melbourne",71,103,-32,32,7.5,1.095,42.5,-42.5,21,2023
"2766","06/08/2023","Docklands","St Kilda","Carlton",54,73,-19,19,2.75,1.45,14.5,-14.5,21,2023
"2767","06/08/2023","Perth Stadium","Fremantle","Brisbane Lions",74,77,-3,3,2.635,1.495,14.5,-14.5,21,2023
"2768","11/08/2023","M.C.G.","Collingwood","Geelong",109,101,8,-8,1.77,2.05,-2.5,2.5,22,2023
"2769","12/08/2023","Docklands","North Melbourne","Essendon",77,86,-9,9,3.7,1.28,24.5,-24.5,22,2023
"2770","12/08/2023","S.C.G.","Sydney","Gold Coast",114,90,24,-24,1.36,3.2,-19.5,19.5,22,2023
"2771","12/08/2023","Gabba","Brisbane Lions","Adelaide",99,93,6,-6,1.33,3.35,-21.5,21.5,22,2023
"2772","12/08/2023","M.C.G.","Carlton","Melbourne",60,56,4,-4,2.2,1.67,7.5,-7.5,22,2023
"2773","12/08/2023","Perth Stadium","West Coast","Fremantle",33,134,-101,101,4.25,1.22,27.5,-27.5,22,2023
"2774","13/08/2023","York Park","Hawthorn","Footscray",67,64,3,-3,2.65,1.48,13.5,-13.5,22,2023
"2775","13/08/2023","Docklands","St Kilda","Richmond",93,57,36,-36,1.8,2.02,-2.5,2.5,22,2023
"2776","13/08/2023","Adelaide Oval","Port Adelaide","GWS",136,85,51,-51,1.41,2.9,-16.5,16.5,22,2023
"2777","18/08/2023","Docklands","Collingwood","Brisbane Lions",100,124,-24,24,2,1.82,2.5,-2.5,23,2023
"2778","19/08/2023","M.C.G.","Richmond","North Melbourne",101,72,29,-29,1.19,4.775,-31,31,23,2023
"2779","19/08/2023","Carrara","Gold Coast","Carlton",87,91,-4,4,2.355,1.61,8.5,-8.5,23,2023
"2780","19/08/2023","Sydney Showground","GWS","Essendon",162,36,126,-126,1.405,2.95,-16.5,16.5,23,2023
"2781","19/08/2023","Docklands","St Kilda","Geelong",88,55,33,-33,2.25,1.65,7.5,-7.5,23,2023
"2782","19/08/2023","Adelaide Oval","Adelaide","Sydney",73,74,-1,1,1.52,2.55,-11.5,11.5,23,2023
"2783","20/08/2023","Docklands","Footscray","West Coast",85,92,-7,7,1.02,14,-65.5,65.5,23,2023
"2784","20/08/2023","M.C.G.","Melbourne","Hawthorn",87,60,27,-27,1.25,4,-26.5,26.5,23,2023
"2785","20/08/2023","Perth Stadium","Fremantle","Port Adelaide",58,74,-16,16,2.55,1.52,13,-13,23,2023
"2786","25/08/2023","M.C.G.","Essendon","Collingwood",31,101,-70,70,4.5,1.2,29.5,-29.5,24,2023
"2787","26/08/2023","M.C.G.","Hawthorn","Fremantle",56,93,-37,37,1.6,2.35,-8.5,8.5,24,2023
"2788","26/08/2023","Bellerive Oval","North Melbourne","Gold Coast",132,97,35,-35,3.52,1.3,20.5,-20.5,24,2023
"2789","26/08/2023","Gabba","Brisbane Lions","St Kilda",72,60,12,-12,1.24,4.1,-26.5,26.5,24,2023
"2790","26/08/2023","Kardinia Park","Geelong","Footscray",79,104,-25,25,2.1,1.73,4.5,-4.5,24,2023
"2791","26/08/2023","Perth Stadium","West Coast","Adelaide",78,123,-45,45,4.75,1.195,30.5,-30.5,24,2023
"2792","27/08/2023","Adelaide Oval","Port Adelaide","Richmond",94,63,31,-31,1.12,6.2,-37.5,37.5,24,2023
"2793","27/08/2023","S.C.G.","Sydney","Melbourne",56,77,-21,21,1.8,2.02,-2.5,2.5,24,2023
"2794","27/08/2023","Docklands","Carlton","GWS",73,105,-32,32,1.6,2.35,-8.5,8.5,24,2023
"2795","07/09/2023","M.C.G.","Collingwood","Melbourne",60,53,7,-7,1.9,1.9,-1.5,1.5,25,2023
"2796","08/09/2023","M.C.G.","Carlton","Sydney",74,68,6,-6,1.5,2.6,-12.5,12.5,25,2023
"2797","09/09/2023","M.C.G.","St Kilda","GWS",77,101,-24,24,2.15,1.7,4.5,-4.5,25,2023
"2798","09/09/2023","Gabba","Brisbane Lions","Port Adelaide",123,75,48,-48,1.47,2.75,-14.5,14.5,25,2023
"2799","15/09/2023","M.C.G.","Melbourne","Carlton",71,73,-2,2,1.67,2.2,-6.5,6.5,26,2023
"2800","16/09/2023","Adelaide Oval","Port Adelaide","GWS",70,93,-23,23,1.61,2.3,-9,9,26,2023
"2801","22/09/2023","M.C.G.","Collingwood","GWS",58,57,1,-1,1.55,2.45,-10.5,10.5,27,2023
"2802","23/09/2023","Gabba","Brisbane Lions","Carlton",79,63,16,-16,1.35,3.225,-19.5,19.5,27,2023
"2803","30/09/2023","M.C.G.","Collingwood","Brisbane Lions",90,86,4,-4,1.75,2.1,-4.5,4.5,28,2023
"2804","14/03/2024","M.C.G.","Carlton","Richmond",86,81,5,-5,1.4,2.95,-15.5,15.5,2,2024
"2805","15/03/2024","M.C.G.","Collingwood","Sydney",69,102,-33,33,1.51,2.6,-10.5,10.5,2,2024
"2806","16/03/2024","M.C.G.","Essendon","Hawthorn",107,83,24,-24,1.735,2.11,-3.5,3.5,2,2024
"2807","16/03/2024","Sydney Showground","GWS","North Melbourne",121,82,39,-39,1.075,8.5,-47.5,47.5,2,2024
"2808","16/03/2024","Kardinia Park","Geelong","St Kilda",76,68,8,-8,1.51,2.6,-12,12,2,2024
"2809","16/03/2024","Carrara","Gold Coast","Adelaide",60,54,6,-6,1.67,2.225,-7.5,7.5,2,2024
"2810","17/03/2024","M.C.G.","Melbourne","Footscray",109,64,45,-45,1.65,2.25,-7.5,7.5,2,2024
"2811","17/03/2024","Adelaide Oval","Port Adelaide","West Coast",120,70,50,-50,1.07,8.75,-48.5,48.5,2,2024
"2812","17/03/2024","Perth Stadium","Fremantle","Brisbane Lions",93,70,23,-23,2.6,1.5,12.5,-12.5,2,2024
"2813","21/03/2024","M.C.G.","St Kilda","Collingwood",94,79,15,-15,2.4,1.57,9.5,-9.5,3,2024
"2814","22/03/2024","Adelaide Oval","Adelaide","Geelong",77,96,-19,19,1.5,2.6,-12.5,12.5,3,2024
"2815","23/03/2024","Docklands","North Melbourne","Fremantle",76,102,-26,26,2.75,1.45,14.5,-14.5,3,2024
"2816","23/03/2024","M.C.G.","Hawthorn","Melbourne",38,93,-55,55,3.8,1.27,23.5,-23.5,3,2024
"2817","23/03/2024","S.C.G.","Sydney","Essendon",131,101,30,-30,1.16,5.2,-30.5,30.5,3,2024
"2818","24/03/2024","Eureka Stadium","Footscray","Gold Coast",115,67,48,-48,1.64,2.25,-7.5,7.5,3,2024
"2819","24/03/2024","M.C.G.","Richmond","Port Adelaide",92,122,-30,30,2.6,1.5,12.5,-12.5,3,2024
"2820","24/03/2024","Perth Stadium","West Coast","GWS",43,108,-65,65,8.5,1.07,46.5,-46.5,3,2024
"2821","28/03/2024","Gabba","Brisbane Lions","Collingwood",72,92,-20,20,1.38,3.05,-16.5,16.5,4,2024
"2822","29/03/2024","Docklands","North Melbourne","Carlton",81,137,-56,56,6,1.13,34.5,-34.5,4,2024
"2823","29/03/2024","Perth Stadium","Fremantle","Adelaide",69,34,35,-35,1.52,2.55,-10.5,10.5,4,2024
"2824","30/03/2024","Docklands","Essendon","St Kilda",71,67,4,-4,2.35,1.6,8.5,-8.5,4,2024
"2825","30/03/2024","Adelaide Oval","Port Adelaide","Melbourne",89,96,-7,7,1.47,2.68,-13.5,13.5,4,2024
"2826","31/03/2024","Docklands","Footscray","West Coast",106,30,76,-76,1.05,10,-48.5,48.5,4,2024
"2827","31/03/2024","M.C.G.","Richmond","Sydney",82,77,5,-5,3.5,1.3,21.5,-21.5,4,2024
"2828","01/04/2024","M.C.G.","Hawthorn","Geelong",70,106,-36,36,3.2,1.35,18.5,-18.5,4,2024
"2829","04/04/2024","Adelaide Oval","Adelaide","Melbourne",63,78,-15,15,2.45,1.55,8.5,-8.5,5,2024
"2830","05/04/2024","Norwood Oval","Brisbane Lions","North Melbourne",112,42,70,-70,1.13,6,-36.5,36.5,5,2024
"2831","05/04/2024","Adelaide Oval","Port Adelaide","Essendon",111,42,69,-69,1.29,3.6,-22.5,22.5,5,2024
"2832","06/04/2024","Summit Sports Park","West Coast","Sydney",78,104,-26,26,12,1.03,55.5,-55.5,5,2024
"2833","06/04/2024","Adelaide Oval","Fremantle","Carlton",63,73,-10,10,2.2,1.67,6.5,-6.5,5,2024
"2834","06/04/2024","Adelaide Oval","Footscray","Geelong",91,95,-4,4,2,1.81,2.5,-2.5,5,2024
"2835","07/04/2024","Summit Sports Park","Gold Coast","GWS",89,117,-28,28,3.1,1.37,17.5,-17.5,5,2024
"2836","07/04/2024","Norwood Oval","Richmond","St Kilda",60,67,-7,7,3.4,1.32,20.5,-20.5,5,2024
"2837","07/04/2024","Adelaide Oval","Collingwood","Hawthorn",77,72,5,-5,1.27,3.8,-24.5,24.5,5,2024
"2838","11/04/2024","M.C.G.","Melbourne","Brisbane Lions",60,82,-22,22,1.43,2.85,-14.5,14.5,6,2024
"2839","12/04/2024","Docklands","Footscray","Essendon",67,96,-29,29,1.42,2.85,-15.5,15.5,6,2024
"2840","13/04/2024","Manuka Oval","GWS","St Kilda",80,79,1,-1,1.33,3.35,-19.5,19.5,6,2024
"2841","13/04/2024","Docklands","Carlton","Adelaide",98,100,-2,2,1.27,3.8,-23.5,23.5,6,2024
"2842","13/04/2024","Adelaide Oval","Port Adelaide","Fremantle",66,63,3,-3,1.35,3.2,-19.5,19.5,6,2024
"2843","13/04/2024","Carrara","Gold Coast","Hawthorn",109,56,53,-53,1.23,4.2,-25.5,25.5,6,2024
"2844","14/04/2024","Kardinia Park","Geelong","North Melbourne",139,64,75,-75,1.03,12,-55.5,55.5,6,2024
"2845","14/04/2024","Perth Stadium","West Coast","Richmond",109,70,39,-39,3.3,1.32,19.5,-19.5,6,2024
"2846","18/04/2024","Docklands","St Kilda","Footscray",64,124,-60,60,1.8,2.02,-2.5,2.5,7,2024
"2847","19/04/2024","Adelaide Oval","Adelaide","Essendon",75,78,-3,3,1.47,2.65,-13.5,13.5,7,2024
"2848","20/04/2024","M.C.G.","Collingwood","Port Adelaide",123,81,42,-42,1.77,2.05,-3.5,3.5,7,2024
"2849","20/04/2024","Docklands","Carlton","GWS",117,98,19,-19,1.78,2.04,-3.5,3.5,7,2024
"2850","20/04/2024","Gabba","Brisbane Lions","Geelong",37,63,-26,26,1.53,2.5,-11.5,11.5,7,2024
"2851","20/04/2024","Perth Stadium","West Coast","Fremantle",105,68,37,-37,5.5,1.15,33.5,-33.5,7,2024
"2852","21/04/2024","S.C.G.","Sydney","Gold Coast",110,57,53,-53,1.34,3.25,-19.5,19.5,7,2024
"2853","21/04/2024","Docklands","North Melbourne","Hawthorn",68,113,-45,45,2.95,1.4,16.5,-16.5,7,2024
"2854","24/04/2024","M.C.G.","Richmond","Melbourne",42,85,-43,43,5,1.17,29.5,-29.5,8,2024
"2855","25/04/2024","M.C.G.","Essendon","Collingwood",85,85,0,0,2.65,1.48,13.5,-13.5,8,2024
"2856","25/04/2024","Manuka Oval","GWS","Brisbane Lions",113,59,54,-54,1.85,1.95,-1.5,1.5,8,2024
"2857","26/04/2024","Adelaide Oval","Port Adelaide","St Kilda",82,72,10,-10,1.3,3.55,-20.5,20.5,8,2024
"2858","27/04/2024","Bellerive Oval","North Melbourne","Adelaide",81,138,-57,57,4.6,1.2,27.5,-27.5,8,2024
"2859","27/04/2024","M.C.G.","Geelong","Carlton",118,105,13,-13,1.8,2.02,-2.5,2.5,8,2024
"2860","27/04/2024","Perth Stadium","Fremantle","Footscray",95,71,24,-24,1.8,2.02,-2.5,2.5,8,2024
"2861","28/04/2024","Carrara","Gold Coast","West Coast",112,75,37,-37,1.18,5,-32.5,32.5,8,2024
"2862","28/04/2024","M.C.G.","Hawthorn","Sydney",42,118,-76,76,3.15,1.36,17.5,-17.5,8,2024
"2863","02/05/2024","Adelaide Oval","Adelaide","Port Adelaide",78,48,30,-30,2.3,1.62,7.5,-7.5,9,2024
"2864","03/05/2024","M.C.G.","Carlton","Collingwood",79,85,-6,6,1.62,2.3,-8.5,8.5,9,2024
"2865","04/05/2024","S.C.G.","Sydney","GWS",98,69,29,-29,1.82,2,-2.5,2.5,9,2024
"2866","04/05/2024","Docklands","St Kilda","North Melbourne",103,65,38,-38,1.13,6,-35.5,35.5,9,2024
"2867","04/05/2024","M.C.G.","Melbourne","Geelong",74,66,8,-8,2,1.8,2.5,-2.5,9,2024
"2868","04/05/2024","Perth Stadium","West Coast","Essendon",71,77,-6,6,2.5,1.53,11.5,-11.5,9,2024
"2869","05/05/2024","M.C.G.","Richmond","Fremantle",49,103,-54,54,2.55,1.52,11.5,-11.5,9,2024
